code_domaine;libelle_domaine;code_secteur;libelle_secteur;code_metier;libelle_metier
500000;Nucleaire;502020;Transport;MACON;Macon
500000;Nucleaire;502020;Transport;MANUT;Manutentionnaire magasinier
500000;Nucleaire;502020;Transport;MECANI;Mecanicien tourneur
500000;Nucleaire;502020;Transport;NETTOY;Nettoyeur sur site nucleaire
500000;Nucleaire;502020;Transport;OPEEXPLCONDUITE;Operateur de salle de commande
500000;Nucleaire;502020;Transport;PEINT;Peintre
500000;Nucleaire;502020;Transport;PLOMBIER;Plombier
500000;Nucleaire;502020;Transport;PONTGRU;Pontier-grutier
500000;Nucleaire;502020;Transport;ROBINET;Robinetier
500000;Nucleaire;502020;Transport;SECURADIO;Agent securite radioprotection environnement
500000;Nucleaire;502020;Transport;SOUDEUR;Soudeur
500000;Nucleaire;502020;Transport;TECHCONTRO;Technicien de controle (ressuage US etc)
500000;Nucleaire;502020;Transport;TUYAU;Tuyauteur
500000;Nucleaire;502030;Intervention et preparation à l intervention;CABLEUR;Cableur
500000;Nucleaire;502030;Intervention et preparation à l intervention;CARI;Cariste
500000;Nucleaire;502030;Intervention et preparation à l intervention;CHAUDRON;Chaudronnier
500000;Nucleaire;502030;Intervention et preparation à l intervention;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
500000;Nucleaire;502030;Intervention et preparation à l intervention;CHAUFROULAGE;Chauffeur conducteur (seulement roulage)
500000;Nucleaire;502030;Intervention et preparation à l intervention;CHEFCHAN;Chef de chantier chef de travaux
500000;Nucleaire;502030;Intervention et preparation à l intervention;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
500000;Nucleaire;502030;Intervention et preparation à l intervention;CHIMISTE;Chimiste physicien biochimiste geologue
500000;Nucleaire;502030;Intervention et preparation à l intervention;DECONTA;Decontamineur
500000;Nucleaire;502030;Intervention et preparation à l intervention;DOCK;"Docker, cariste docker"
500000;Nucleaire;502030;Intervention et preparation à l intervention;ELECTRI;Electricien electronicien instrumentiste
500000;Nucleaire;502030;Intervention et preparation à l intervention;ETUSTAG;Etudiant stagiaire
500000;Nucleaire;502030;Intervention et preparation à l intervention;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
500000;Nucleaire;502030;Intervention et preparation à l intervention;INS;Inspecteur agent de controle
500000;Nucleaire;502030;Intervention et preparation à l intervention;MACON;Macon
500000;Nucleaire;502030;Intervention et preparation à l intervention;MANUT;Manutentionnaire magasinier
500000;Nucleaire;502030;Intervention et preparation à l intervention;MECANI;Mecanicien tourneur
500000;Nucleaire;502030;Intervention et preparation à l intervention;NETTOY;Nettoyeur sur site nucleaire
500000;Nucleaire;502030;Intervention et preparation à l intervention;OPEEXPLCONDUITE;Operateur de salle de commande
500000;Nucleaire;502030;Intervention et preparation à l intervention;OPRADIOMOB;Operateur de tir radio mobile (gammagraphiste etc)
500000;Nucleaire;502030;Intervention et preparation à l intervention;PEINT;Peintre
500000;Nucleaire;502030;Intervention et preparation à l intervention;PLOMBIER;Plombier
500000;Nucleaire;502030;Intervention et preparation à l intervention;PONTGRU;Pontier-grutier
500000;Nucleaire;502030;Intervention et preparation à l intervention;ROBINET;Robinetier
500000;Nucleaire;502030;Intervention et preparation à l intervention;SECURADIO;Agent securite radioprotection environnement
500000;Nucleaire;502030;Intervention et preparation à l intervention;SOUDEUR;Soudeur
500000;Nucleaire;502030;Intervention et preparation à l intervention;SP;Sapeur pompier
500000;Nucleaire;502030;Intervention et preparation à l intervention;TECHCONTRO;Technicien de controle (ressuage US etc)
500000;Nucleaire;502030;Intervention et preparation à l intervention;TUYAU;Tuyauteur
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;CABLEUR;Cableur
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;CARI;Cariste
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;CHAUDRON;Chaudronnier
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;CHAUFROULAGE;Chauffeur conducteur (seulement roulage)
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;CHEFCHAN;Chef de chantier chef de travaux
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;CHIMISTE;Chimiste physicien biochimiste geologue
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;DECONTA;Decontamineur
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;DOCK;"Docker, cariste docker"
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;ELECTRI;Electricien electronicien instrumentiste
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;ETUSTAG;Etudiant stagiaire
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;FOREUR;Foreur
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;INS;Inspecteur agent de controle
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;MACON;Macon
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;MANUT;Manutentionnaire magasinier
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;MECANI;Mecanicien tourneur
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;MINEUR;Mineur
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;NETTOY;Nettoyeur sur site nucleaire
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;OPEEXPLCONDUITE;Operateur de salle de commande
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;OPEFAB;Operateur de fabrication
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;PEINT;Peintre
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;PLOMBIER;Plombier
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;PONTGRU;Pontier-grutier
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;ROBINET;Robinetier
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;SECURADIO;Agent securite radioprotection environnement
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;SOUDEUR;Soudeur
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;SP;Sapeur pompier
500000;Nucleaire;503000;Extraction et traitement du minerai d uranium ;TUYAU;Tuyauteur
500000;Nucleaire;504000;Enrichissement et conversion;CABLEUR;Cableur
500000;Nucleaire;504000;Enrichissement et conversion;CARI;Cariste
500000;Nucleaire;504000;Enrichissement et conversion;CHAUDRON;Chaudronnier
500000;Nucleaire;504000;Enrichissement et conversion;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
500000;Nucleaire;504000;Enrichissement et conversion;CHAUFROULAGE;Chauffeur conducteur (seulement roulage)
500000;Nucleaire;504000;Enrichissement et conversion;CHEFCHAN;Chef de chantier chef de travaux
500000;Nucleaire;504000;Enrichissement et conversion;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
500000;Nucleaire;504000;Enrichissement et conversion;CHIMISTE;Chimiste physicien biochimiste geologue
500000;Nucleaire;504000;Enrichissement et conversion;DECONTA;Decontamineur
500000;Nucleaire;504000;Enrichissement et conversion;DOCK;"Docker, cariste docker"
500000;Nucleaire;504000;Enrichissement et conversion;ELECTRI;Electricien electronicien instrumentiste
500000;Nucleaire;504000;Enrichissement et conversion;ETUSTAG;Etudiant stagiaire
500000;Nucleaire;504000;Enrichissement et conversion;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
500000;Nucleaire;504000;Enrichissement et conversion;INS;Inspecteur agent de controle
500000;Nucleaire;504000;Enrichissement et conversion;MACON;Macon
500000;Nucleaire;504000;Enrichissement et conversion;MANUT;Manutentionnaire magasinier
500000;Nucleaire;504000;Enrichissement et conversion;MECANI;Mecanicien tourneur
500000;Nucleaire;504000;Enrichissement et conversion;NETTOY;Nettoyeur sur site nucleaire
500000;Nucleaire;504000;Enrichissement et conversion;OPEEXPLCONDUITE;Operateur de salle de commande
500000;Nucleaire;504000;Enrichissement et conversion;OPEFAB;Operateur de fabrication
500000;Nucleaire;504000;Enrichissement et conversion;PEINT;Peintre
500000;Nucleaire;504000;Enrichissement et conversion;PLOMBIER;Plombier
500000;Nucleaire;504000;Enrichissement et conversion;PONTGRU;Pontier-grutier
500000;Nucleaire;504000;Enrichissement et conversion;ROBINET;Robinetier
500000;Nucleaire;504000;Enrichissement et conversion;SECURADIO;Agent securite radioprotection environnement
500000;Nucleaire;504000;Enrichissement et conversion;SOUDEUR;Soudeur
500000;Nucleaire;504000;Enrichissement et conversion;SP;Sapeur pompier
500000;Nucleaire;504000;Enrichissement et conversion;TUYAU;Tuyauteur
500000;Nucleaire;505000;Fabrication du combustible;CABLEUR;Cableur
500000;Nucleaire;505000;Fabrication du combustible;CARI;Cariste
500000;Nucleaire;505000;Fabrication du combustible;CHAUDRON;Chaudronnier
500000;Nucleaire;505000;Fabrication du combustible;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
500000;Nucleaire;505000;Fabrication du combustible;CHEFCHAN;Chef de chantier chef de travaux
500000;Nucleaire;505000;Fabrication du combustible;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
500000;Nucleaire;505000;Fabrication du combustible;CHIMISTE;Chimiste physicien biochimiste geologue
500000;Nucleaire;505000;Fabrication du combustible;DECONTA;Decontamineur
500000;Nucleaire;505000;Fabrication du combustible;DOCK;"Docker, cariste docker"
500000;Nucleaire;505000;Fabrication du combustible;ELECTRI;Electricien electronicien instrumentiste
500000;Nucleaire;505000;Fabrication du combustible;ETUSTAG;Etudiant stagiaire
500000;Nucleaire;505000;Fabrication du combustible;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
500000;Nucleaire;505000;Fabrication du combustible;INS;Inspecteur agent de controle
500000;Nucleaire;505000;Fabrication du combustible;MACON;Macon
500000;Nucleaire;505000;Fabrication du combustible;MANUT;Manutentionnaire magasinier
500000;Nucleaire;505000;Fabrication du combustible;MECANI;Mecanicien tourneur
500000;Nucleaire;505000;Fabrication du combustible;NETTOY;Nettoyeur sur site nucleaire
500000;Nucleaire;505000;Fabrication du combustible;OPEEXPLCONDUITE;Operateur de salle de commande
500000;Nucleaire;505000;Fabrication du combustible;OPEFAB;Operateur de fabrication
500000;Nucleaire;505000;Fabrication du combustible;PEINT;Peintre
500000;Nucleaire;505000;Fabrication du combustible;PLOMBIER;Plombier
500000;Nucleaire;505000;Fabrication du combustible;PONTGRU;Pontier-grutier
500000;Nucleaire;505000;Fabrication du combustible;ROBINET;Robinetier
500000;Nucleaire;505000;Fabrication du combustible;SECURADIO;Agent securite radioprotection environnement
500000;Nucleaire;505000;Fabrication du combustible;SOUDEUR;Soudeur
500000;Nucleaire;505000;Fabrication du combustible;SP;Sapeur pompier
500000;Nucleaire;505000;Fabrication du combustible;TUYAU;Tuyauteur
500000;Nucleaire;506000;Reacteurs de production d energie;CABLEUR;Cableur
500000;Nucleaire;506000;Reacteurs de production d energie;CARI;Cariste
500000;Nucleaire;506000;Reacteurs de production d energie;CHAUDRON;Chaudronnier
500000;Nucleaire;506000;Reacteurs de production d energie;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
500000;Nucleaire;506000;Reacteurs de production d energie;CHEFCHAN;Chef de chantier chef de travaux
500000;Nucleaire;506000;Reacteurs de production d energie;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
500000;Nucleaire;506000;Reacteurs de production d energie;CHIMISTE;Chimiste physicien biochimiste geologue
500000;Nucleaire;506000;Reacteurs de production d energie;DECONTA;Decontamineur
500000;Nucleaire;506000;Reacteurs de production d energie;DOCK;"Docker, cariste docker"
500000;Nucleaire;506000;Reacteurs de production d energie;ECHAFAU;Echafaudeur
500000;Nucleaire;506000;Reacteurs de production d energie;ELECTRI;Electricien electronicien instrumentiste
500000;Nucleaire;506000;Reacteurs de production d energie;ETUSTAG;Etudiant stagiaire
500000;Nucleaire;506000;Reacteurs de production d energie;GENDPOL;Gendarme policier
500000;Nucleaire;506000;Reacteurs de production d energie;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
500000;Nucleaire;506000;Reacteurs de production d energie;INS;Inspecteur agent de controle
500000;Nucleaire;506000;Reacteurs de production d energie;MACON;Macon
500000;Nucleaire;506000;Reacteurs de production d energie;MANUT;Manutentionnaire magasinier
500000;Nucleaire;506000;Reacteurs de production d energie;MECANI;Mecanicien tourneur
500000;Nucleaire;506000;Reacteurs de production d energie;NETTOY;Nettoyeur sur site nucleaire
500000;Nucleaire;506000;Reacteurs de production d energie;OPEEXPLCONDUITE;Operateur de salle de commande
500000;Nucleaire;506000;Reacteurs de production d energie;OPEFAB;Operateur de fabrication
500000;Nucleaire;506000;Reacteurs de production d energie;OPRADIOMOB;Operateur de tir radio mobile (gammagraphiste etc)
500000;Nucleaire;506000;Reacteurs de production d energie;PEINT;Peintre
500000;Nucleaire;506000;Reacteurs de production d energie;PLOMBIER;Plombier
500000;Nucleaire;506000;Reacteurs de production d energie;PONTGRU;Pontier-grutier
500000;Nucleaire;506000;Reacteurs de production d energie;ROBINET;Robinetier
500000;Nucleaire;506000;Reacteurs de production d energie;SCAPHAN;Scaphandrier plongeur
500000;Nucleaire;506000;Reacteurs de production d energie;SECURADIO;Agent securite radioprotection environnement
500000;Nucleaire;506000;Reacteurs de production d energie;SOUDEUR;Soudeur
500000;Nucleaire;506000;Reacteurs de production d energie;SP;Sapeur pompier
500000;Nucleaire;506000;Reacteurs de production d energie;TECHCONTRO;Technicien de controle (ressuage US etc)
500000;Nucleaire;506000;Reacteurs de production d energie;TELEOPE;Teleoperateur
500000;Nucleaire;506000;Reacteurs de production d energie;TUYAU;Tuyauteur
500000;Nucleaire;507000;Retraitement ;CABLEUR;Cableur
500000;Nucleaire;507000;Retraitement ;CARI;Cariste
500000;Nucleaire;507000;Retraitement ;CHAUDRON;Chaudronnier
500000;Nucleaire;507000;Retraitement ;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
500000;Nucleaire;507000;Retraitement ;CHAUFROULAGE;Chauffeur conducteur (seulement roulage)
500000;Nucleaire;507000;Retraitement ;CHEFCHAN;Chef de chantier chef de travaux
500000;Nucleaire;507000;Retraitement ;CHERCHEUR;Chercheur (directeur attache charge) ingenieur
500000;Nucleaire;507000;Retraitement ;CHIMISTE;Chimiste physicien biochimiste geologue
500000;Nucleaire;507000;Retraitement ;DECONTA;Decontamineur
500000;Nucleaire;507000;Retraitement ;DOCK;"Docker, cariste docker"
500000;Nucleaire;507000;Retraitement ;ELECTRI;Electricien electronicien instrumentiste
500000;Nucleaire;507000;Retraitement ;ETUSTAG;Etudiant stagiaire
500000;Nucleaire;507000;Retraitement ;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
500000;Nucleaire;507000;Retraitement ;INS;Inspecteur agent de controle
500000;Nucleaire;507000;Retraitement ;MACON;Macon
500000;Nucleaire;507000;Retraitement ;MANUT;Manutentionnaire magasinier
